name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
16 Months,1,3kSj75JQ3XIHWE9jTiQR3m,0,2021,0,0.767,0.726,9,-9.351,0,0.107,0.639,0.022,0.0967,0.452,110.043,audio_features,3kSj75JQ3XIHWE9jTiQR3m,spotify:track:3kSj75JQ3XIHWE9jTiQR3m,https://api.spotify.com/v1/tracks/3kSj75JQ3XIHWE9jTiQR3m,https://api.spotify.com/v1/audio-analysis/3kSj75JQ3XIHWE9jTiQR3m,188166,4
12 Months,1,1GGcmfWT6RS58OcAkPC4RB,0,2021,1,0.79,0.48,10,-9.766,0,0.43,0.016,0.00287,0.124,0.593,144.981,audio_features,1GGcmfWT6RS58OcAkPC4RB,spotify:track:1GGcmfWT6RS58OcAkPC4RB,https://api.spotify.com/v1/tracks/1GGcmfWT6RS58OcAkPC4RB,https://api.spotify.com/v1/audio-analysis/1GGcmfWT6RS58OcAkPC4RB,135724,4
11 Months,1,3Doxt0S8VyEUFfGNrAybTA,0,2021,0,0.727,0.768,9,-8.238,0,0.429,0.352,0.852,0.115,0.257,83.52,audio_features,3Doxt0S8VyEUFfGNrAybTA,spotify:track:3Doxt0S8VyEUFfGNrAybTA,https://api.spotify.com/v1/tracks/3Doxt0S8VyEUFfGNrAybTA,https://api.spotify.com/v1/audio-analysis/3Doxt0S8VyEUFfGNrAybTA,99162,4
12 Months,1,5gGXtimEG1c54wduAcw2qo,0,2021,0,0.657,0.594,1,-8.284,0,0.0422,0.5,0,0.121,0.241,91.959,audio_features,5gGXtimEG1c54wduAcw2qo,spotify:track:5gGXtimEG1c54wduAcw2qo,https://api.spotify.com/v1/tracks/5gGXtimEG1c54wduAcw2qo,https://api.spotify.com/v1/audio-analysis/5gGXtimEG1c54wduAcw2qo,159620,4
12 months,1,3YEusp8yQVTFSFgpPcoaPF,0,2021,1,0.412,0.668,0,-8.27,0,0.0505,0.484,0.184,0.235,0.636,146.465,audio_features,3YEusp8yQVTFSFgpPcoaPF,spotify:track:3YEusp8yQVTFSFgpPcoaPF,https://api.spotify.com/v1/tracks/3YEusp8yQVTFSFgpPcoaPF,https://api.spotify.com/v1/audio-analysis/3YEusp8yQVTFSFgpPcoaPF,99411,4
12 Months,1,62a6nymziyxVl2lCn0Bd2b,0,2021,0,0.505,0.509,6,-4.943,0,0.189,0.0352,0.000428,0.158,0.264,175.024,audio_features,62a6nymziyxVl2lCn0Bd2b,spotify:track:62a6nymziyxVl2lCn0Bd2b,https://api.spotify.com/v1/tracks/62a6nymziyxVl2lCn0Bd2b,https://api.spotify.com/v1/audio-analysis/62a6nymziyxVl2lCn0Bd2b,188578,5
1 Month,1,3x5qX1tLumdS3xJRghg7aR,0,2021,1,0.659,0.42,3,-10.16,1,0.0505,0.182,0,0.27,0.154,124.461,audio_features,3x5qX1tLumdS3xJRghg7aR,spotify:track:3x5qX1tLumdS3xJRghg7aR,https://api.spotify.com/v1/tracks/3x5qX1tLumdS3xJRghg7aR,https://api.spotify.com/v1/audio-analysis/3x5qX1tLumdS3xJRghg7aR,123871,4
Month 1,2,25Hh3okIYvCvEhSyrcfyUQ,0,2021,0,0.247,0.273,2,-22.857,1,0.319,0.958,0.975,0.147,0.0777,149.638,audio_features,25Hh3okIYvCvEhSyrcfyUQ,spotify:track:25Hh3okIYvCvEhSyrcfyUQ,https://api.spotify.com/v1/tracks/25Hh3okIYvCvEhSyrcfyUQ,https://api.spotify.com/v1/audio-analysis/25Hh3okIYvCvEhSyrcfyUQ,106647,4
Month 12,2,2hgIKjeFLwJtcvuw3deLkt,0,2021,0,0.162,0.172,1,-28.283,0,0.0401,0.967,0.946,0.113,0.0394,77.23,audio_features,2hgIKjeFLwJtcvuw3deLkt,spotify:track:2hgIKjeFLwJtcvuw3deLkt,https://api.spotify.com/v1/tracks/2hgIKjeFLwJtcvuw3deLkt,https://api.spotify.com/v1/audio-analysis/2hgIKjeFLwJtcvuw3deLkt,177759,4
Month 11,2,3xQRiGSsv4p5UIZtxN6Dfu,0,2021,0,0.236,0.229,11,-23.379,1,0.0435,0.937,0.929,0.0971,0.152,78.863,audio_features,3xQRiGSsv4p5UIZtxN6Dfu,spotify:track:3xQRiGSsv4p5UIZtxN6Dfu,https://api.spotify.com/v1/tracks/3xQRiGSsv4p5UIZtxN6Dfu,https://api.spotify.com/v1/audio-analysis/3xQRiGSsv4p5UIZtxN6Dfu,96898,4
Month 10,2,5GiqYSZ8qvDMterTMoAim4,0,2021,0,0.0995,0.208,0,-23.276,1,0.0409,0.908,0.918,0.0956,0.0365,72.677,audio_features,5GiqYSZ8qvDMterTMoAim4,spotify:track:5GiqYSZ8qvDMterTMoAim4,https://api.spotify.com/v1/tracks/5GiqYSZ8qvDMterTMoAim4,https://api.spotify.com/v1/audio-analysis/5GiqYSZ8qvDMterTMoAim4,239690,4
Month 14,2,6hmQuZ3Mb0PnqRQ5jmbSB1,0,2021,0,0.207,0.39,9,-18.644,1,0.037,0.87,0.928,0.138,0.246,80.577,audio_features,6hmQuZ3Mb0PnqRQ5jmbSB1,spotify:track:6hmQuZ3Mb0PnqRQ5jmbSB1,https://api.spotify.com/v1/tracks/6hmQuZ3Mb0PnqRQ5jmbSB1,https://api.spotify.com/v1/audio-analysis/6hmQuZ3Mb0PnqRQ5jmbSB1,182682,4
Month 13,2,4bTdtjca6m4kstZGva0Nls,0,2021,0,0.286,0.212,0,-21.243,1,0.0344,0.912,0.983,0.205,0.0784,97.278,audio_features,4bTdtjca6m4kstZGva0Nls,spotify:track:4bTdtjca6m4kstZGva0Nls,https://api.spotify.com/v1/tracks/4bTdtjca6m4kstZGva0Nls,https://api.spotify.com/v1/audio-analysis/4bTdtjca6m4kstZGva0Nls,60933,4
10 Months In,1,0PlZEovG0Pqtofos8PAu6F,0,2021,0,0.518,0.689,5,-9.067,1,0.0728,0.627,0.739,0.182,0.326,92.113,audio_features,0PlZEovG0Pqtofos8PAu6F,spotify:track:0PlZEovG0Pqtofos8PAu6F,https://api.spotify.com/v1/tracks/0PlZEovG0Pqtofos8PAu6F,https://api.spotify.com/v1/audio-analysis/0PlZEovG0Pqtofos8PAu6F,208696,4
12 Months,1,0eIXTkd42T18qDRqlnVie3,0,2021,0,0.741,0.619,0,-9.962,1,0.22,0.00122,0.000562,0.121,0.619,94.528,audio_features,0eIXTkd42T18qDRqlnVie3,spotify:track:0eIXTkd42T18qDRqlnVie3,https://api.spotify.com/v1/tracks/0eIXTkd42T18qDRqlnVie3,https://api.spotify.com/v1/audio-analysis/0eIXTkd42T18qDRqlnVie3,100416,4
12 Months,1,5QTiWK7Fv0N0ZAh55OlDEx,0,2021,0,0.576,0.514,0,-7.833,1,0.0293,0.000414,0.00496,0.045,0.924,168.095,audio_features,5QTiWK7Fv0N0ZAh55OlDEx,spotify:track:5QTiWK7Fv0N0ZAh55OlDEx,https://api.spotify.com/v1/tracks/5QTiWK7Fv0N0ZAh55OlDEx,https://api.spotify.com/v1/audio-analysis/5QTiWK7Fv0N0ZAh55OlDEx,248733,4
19 Months,1,3aGuzC4vgwCfxtceEt36ff,0,2021,1,0.767,0.534,6,-7.358,0,0.318,0.0581,0,0.0952,0.674,139.974,audio_features,3aGuzC4vgwCfxtceEt36ff,spotify:track:3aGuzC4vgwCfxtceEt36ff,https://api.spotify.com/v1/tracks/3aGuzC4vgwCfxtceEt36ff,https://api.spotify.com/v1/audio-analysis/3aGuzC4vgwCfxtceEt36ff,202430,4
14 Months,1,4BgJePSMcryBCX6Nr7Tre1,0,2021,0,0.562,0.961,11,-5.817,1,0.0577,0.00211,0,0.128,0.738,104.497,audio_features,4BgJePSMcryBCX6Nr7Tre1,spotify:track:4BgJePSMcryBCX6Nr7Tre1,https://api.spotify.com/v1/tracks/4BgJePSMcryBCX6Nr7Tre1,https://api.spotify.com/v1/audio-analysis/4BgJePSMcryBCX6Nr7Tre1,194067,4
10 Months,1,5zqjs0GwUGBZRpRZQt4L1R,0,2021,1,0.715,0.522,8,-10.703,0,0.19,0.697,0,0.183,0.431,115.079,audio_features,5zqjs0GwUGBZRpRZQt4L1R,spotify:track:5zqjs0GwUGBZRpRZQt4L1R,https://api.spotify.com/v1/tracks/5zqjs0GwUGBZRpRZQt4L1R,https://api.spotify.com/v1/audio-analysis/5zqjs0GwUGBZRpRZQt4L1R,155663,4
10 Months,1,2w45XtBORklGtYaUAljKmE,0,2021,0,0.689,0.439,1,-11.775,1,0.0507,0.00652,0.942,0.118,0.626,80.012,audio_features,2w45XtBORklGtYaUAljKmE,spotify:track:2w45XtBORklGtYaUAljKmE,https://api.spotify.com/v1/tracks/2w45XtBORklGtYaUAljKmE,https://api.spotify.com/v1/audio-analysis/2w45XtBORklGtYaUAljKmE,518533,4
18 Months,1,23a0SlZa7bbfgoBbCEKEIe,0,2021,1,0.62,0.864,7,-4.704,0,0.31,0.581,0,0.295,0.226,75.201,audio_features,23a0SlZa7bbfgoBbCEKEIe,spotify:track:23a0SlZa7bbfgoBbCEKEIe,https://api.spotify.com/v1/tracks/23a0SlZa7bbfgoBbCEKEIe,https://api.spotify.com/v1/audio-analysis/23a0SlZa7bbfgoBbCEKEIe,182465,4
10 Months,1,3C7gNg0RWNQGYGBjsdLMjQ,0,2021,0,0.388,0.471,2,-12.379,1,0.0307,0.0107,0.81,0.154,0.194,117.999,audio_features,3C7gNg0RWNQGYGBjsdLMjQ,spotify:track:3C7gNg0RWNQGYGBjsdLMjQ,https://api.spotify.com/v1/tracks/3C7gNg0RWNQGYGBjsdLMjQ,https://api.spotify.com/v1/audio-analysis/3C7gNg0RWNQGYGBjsdLMjQ,277881,4
14 Months,1,4mzEv6RS5uOMKs5qOURXks,0,2021,0,0.825,0.571,3,-8.204,1,0.0434,0.00143,0.868,0.145,0.756,89.948,audio_features,4mzEv6RS5uOMKs5qOURXks,spotify:track:4mzEv6RS5uOMKs5qOURXks,https://api.spotify.com/v1/tracks/4mzEv6RS5uOMKs5qOURXks,https://api.spotify.com/v1/audio-analysis/4mzEv6RS5uOMKs5qOURXks,181333,4
18 Months,1,3blLaqiaD4eThnKIKr1olG,0,2021,1,0.245,0.951,2,-4.832,1,0.248,0.042,0,0.315,0.149,88.707,audio_features,3blLaqiaD4eThnKIKr1olG,spotify:track:3blLaqiaD4eThnKIKr1olG,https://api.spotify.com/v1/tracks/3blLaqiaD4eThnKIKr1olG,https://api.spotify.com/v1/audio-analysis/3blLaqiaD4eThnKIKr1olG,138839,5
14 Months,1,3l7HsI89zZ4a0k5kKjCJnx,0,2021,0,0.838,0.575,8,-8.205,1,0.0441,0.00132,0.86,0.145,0.728,89.969,audio_features,3l7HsI89zZ4a0k5kKjCJnx,spotify:track:3l7HsI89zZ4a0k5kKjCJnx,https://api.spotify.com/v1/tracks/3l7HsI89zZ4a0k5kKjCJnx,https://api.spotify.com/v1/audio-analysis/3l7HsI89zZ4a0k5kKjCJnx,181333,4
12 Months,1,0RpOQYsSoJXSa1iazFEZRp,0,2021,0,0.607,0.311,6,-12.073,1,0.0369,0.808,0,0.208,0.208,74.983,audio_features,0RpOQYsSoJXSa1iazFEZRp,spotify:track:0RpOQYsSoJXSa1iazFEZRp,https://api.spotify.com/v1/tracks/0RpOQYsSoJXSa1iazFEZRp,https://api.spotify.com/v1/audio-analysis/0RpOQYsSoJXSa1iazFEZRp,206992,4
18 Months,1,5Sw6gAcblrVcvUr1NQESxO,0,2021,0,0.508,0.573,2,-8.192,1,0.0313,0.0216,9.19e-05,0.0955,0.173,148.023,audio_features,5Sw6gAcblrVcvUr1NQESxO,spotify:track:5Sw6gAcblrVcvUr1NQESxO,https://api.spotify.com/v1/tracks/5Sw6gAcblrVcvUr1NQESxO,https://api.spotify.com/v1/audio-analysis/5Sw6gAcblrVcvUr1NQESxO,201081,4
120 Months,1,4RYAIeszhwsINXQy5Q8HTF,0,2021,1,0.881,0.482,1,-14.48,1,0.329,0.075,0,0.0693,0.21,91.051,audio_features,4RYAIeszhwsINXQy5Q8HTF,spotify:track:4RYAIeszhwsINXQy5Q8HTF,https://api.spotify.com/v1/tracks/4RYAIeszhwsINXQy5Q8HTF,https://api.spotify.com/v1/audio-analysis/4RYAIeszhwsINXQy5Q8HTF,192624,4
10/10,1,7IM53RDjp3IgsjVaM8rk8e,0,2021,0,0.675,0.55,6,-8.176,0,0.206,0.168,1.13e-05,0.137,0.624,139.928,audio_features,7IM53RDjp3IgsjVaM8rk8e,spotify:track:7IM53RDjp3IgsjVaM8rk8e,https://api.spotify.com/v1/tracks/7IM53RDjp3IgsjVaM8rk8e,https://api.spotify.com/v1/audio-analysis/7IM53RDjp3IgsjVaM8rk8e,136216,4
The Past 6 Months,1,3WF10yqV6PQHCqQJU5P1sf,0,2021,0,0.432,0.626,11,-8.658,1,0.0332,0.000252,0.00139,0.0757,0.343,140.145,audio_features,3WF10yqV6PQHCqQJU5P1sf,spotify:track:3WF10yqV6PQHCqQJU5P1sf,https://api.spotify.com/v1/tracks/3WF10yqV6PQHCqQJU5P1sf,https://api.spotify.com/v1/audio-analysis/3WF10yqV6PQHCqQJU5P1sf,264347,4
12 Months of Love,1,16bvJVBYh5W7Qlo76XaQ7z,0,2021,0,0.619,0.246,8,-14.896,1,0.0293,0.0288,0,0.0593,0.553,82.959,audio_features,16bvJVBYh5W7Qlo76XaQ7z,spotify:track:16bvJVBYh5W7Qlo76XaQ7z,https://api.spotify.com/v1/tracks/16bvJVBYh5W7Qlo76XaQ7z,https://api.spotify.com/v1/audio-analysis/16bvJVBYh5W7Qlo76XaQ7z,239830,4
9-1-1,1,2ayvWygkstLOeIFpiltDVh,0,2021,1,0.617,0.53,1,-6.879,1,0.0582,0.18,0.429,0.0972,0.0604,130.0,audio_features,2ayvWygkstLOeIFpiltDVh,spotify:track:2ayvWygkstLOeIFpiltDVh,https://api.spotify.com/v1/tracks/2ayvWygkstLOeIFpiltDVh,https://api.spotify.com/v1/audio-analysis/2ayvWygkstLOeIFpiltDVh,155376,3
1st Of The Month,1,4hqco97sEtvlT5m2BUMKmn,0,2021,1,0.472,0.829,1,-7.343,0,0.26,0.0599,0.00656,0.105,0.52,174.296,audio_features,4hqco97sEtvlT5m2BUMKmn,spotify:track:4hqco97sEtvlT5m2BUMKmn,https://api.spotify.com/v1/tracks/4hqco97sEtvlT5m2BUMKmn,https://api.spotify.com/v1/audio-analysis/4hqco97sEtvlT5m2BUMKmn,154483,4
1st of the Month,1,4X6fcT6BBeKQ2LBdxnXwrf,0,2021,0,0.852,0.295,8,-12.174,1,0.22,0.0216,0.904,0.103,0.797,142.031,audio_features,4X6fcT6BBeKQ2LBdxnXwrf,spotify:track:4X6fcT6BBeKQ2LBdxnXwrf,https://api.spotify.com/v1/tracks/4X6fcT6BBeKQ2LBdxnXwrf,https://api.spotify.com/v1/audio-analysis/4X6fcT6BBeKQ2LBdxnXwrf,163944,4
1st Of The Month,1,19p1uYhC5Zt5oufzCyeNV1,0,2021,1,0.643,0.678,10,-6.367,0,0.456,0.358,0,0.19,0.671,135.66,audio_features,19p1uYhC5Zt5oufzCyeNV1,spotify:track:19p1uYhC5Zt5oufzCyeNV1,https://api.spotify.com/v1/tracks/19p1uYhC5Zt5oufzCyeNV1,https://api.spotify.com/v1/audio-analysis/19p1uYhC5Zt5oufzCyeNV1,180924,4
3 Month 13 Day’s,2,7iHff0Bdu9PmjbNNPUO7Pu,0,2021,0,0.845,0.372,4,-14.565,0,0.404,0.0832,0.000623,0.0969,0.16,146.017,audio_features,7iHff0Bdu9PmjbNNPUO7Pu,spotify:track:7iHff0Bdu9PmjbNNPUO7Pu,https://api.spotify.com/v1/tracks/7iHff0Bdu9PmjbNNPUO7Pu,https://api.spotify.com/v1/audio-analysis/7iHff0Bdu9PmjbNNPUO7Pu,146000,4
1st of the Month,3,2FoYDuederYL0dCMGNkJqc,0,2021,1,0.731,0.471,2,-10.814,0,0.525,0.563,9.31e-06,0.138,0.114,202.008,audio_features,2FoYDuederYL0dCMGNkJqc,spotify:track:2FoYDuederYL0dCMGNkJqc,https://api.spotify.com/v1/tracks/2FoYDuederYL0dCMGNkJqc,https://api.spotify.com/v1/audio-analysis/2FoYDuederYL0dCMGNkJqc,161982,4
1st of tha Month,1,1HRzP37XTsY55rws2AWUB1,0,2021,0,0.779,0.222,6,-17.805,0,0.0573,0.0181,0.807,0.164,0.254,118.266,audio_features,1HRzP37XTsY55rws2AWUB1,spotify:track:1HRzP37XTsY55rws2AWUB1,https://api.spotify.com/v1/tracks/1HRzP37XTsY55rws2AWUB1,https://api.spotify.com/v1/audio-analysis/1HRzP37XTsY55rws2AWUB1,162368,4
1st Of The Month,1,5wXMCLrwzCKMuICDna5p46,0,2021,1,0.871,0.151,1,-16.356,1,0.724,0.153,0.00455,0.107,0.0969,145.058,audio_features,5wXMCLrwzCKMuICDna5p46,spotify:track:5wXMCLrwzCKMuICDna5p46,https://api.spotify.com/v1/tracks/5wXMCLrwzCKMuICDna5p46,https://api.spotify.com/v1/audio-analysis/5wXMCLrwzCKMuICDna5p46,110028,4
Vent pt1,1,5knA0ji593awSQ6rrahyRd,0,2021,1,0.525,0.48,1,-9.906,0,0.215,0.196,0,0.491,0.363,81.225,audio_features,5knA0ji593awSQ6rrahyRd,spotify:track:5knA0ji593awSQ6rrahyRd,https://api.spotify.com/v1/tracks/5knA0ji593awSQ6rrahyRd,https://api.spotify.com/v1/audio-analysis/5knA0ji593awSQ6rrahyRd,185520,4
13th Month,1,2tpq8AMIpdxawfi3QkQVV1,0,2021,0,0.753,0.0502,4,-21.997,1,0.0817,0.995,0.915,0.119,0.476,60.467,audio_features,2tpq8AMIpdxawfi3QkQVV1,spotify:track:2tpq8AMIpdxawfi3QkQVV1,https://api.spotify.com/v1/tracks/2tpq8AMIpdxawfi3QkQVV1,https://api.spotify.com/v1/audio-analysis/2tpq8AMIpdxawfi3QkQVV1,166000,4
12 Months Out,1,5YM8zP2vxuVsXWrrzp5HiQ,0,2021,1,0.888,0.696,2,-7.522,1,0.151,0.0138,0,0.0984,0.682,129.949,audio_features,5YM8zP2vxuVsXWrrzp5HiQ,spotify:track:5YM8zP2vxuVsXWrrzp5HiQ,https://api.spotify.com/v1/tracks/5YM8zP2vxuVsXWrrzp5HiQ,https://api.spotify.com/v1/audio-analysis/5YM8zP2vxuVsXWrrzp5HiQ,138240,4
Mode 11,1,5GAPbbNn6DgyCbu1ujJrM6,0,2021,0,0.455,0.0742,6,-23.317,0,0.0362,0.781,0.606,0.0987,0.242,131.119,audio_features,5GAPbbNn6DgyCbu1ujJrM6,spotify:track:5GAPbbNn6DgyCbu1ujJrM6,https://api.spotify.com/v1/tracks/5GAPbbNn6DgyCbu1ujJrM6,https://api.spotify.com/v1/audio-analysis/5GAPbbNn6DgyCbu1ujJrM6,191687,3
1227 Number,1,1pqbWNVKnd9Z1P2qB7lAA3,0,2021,1,0.816,0.483,5,-11.376,1,0.459,0.027,5.38e-06,0.377,0.422,159.925,audio_features,1pqbWNVKnd9Z1P2qB7lAA3,spotify:track:1pqbWNVKnd9Z1P2qB7lAA3,https://api.spotify.com/v1/tracks/1pqbWNVKnd9Z1P2qB7lAA3,https://api.spotify.com/v1/audio-analysis/1pqbWNVKnd9Z1P2qB7lAA3,149471,4
Months,1,22hPvVvql4476asJe0QTN7,0,2021,0,0.58,0.365,10,-20.185,0,0.875,0.314,0,0.499,0.0522,214.368,audio_features,22hPvVvql4476asJe0QTN7,spotify:track:22hPvVvql4476asJe0QTN7,https://api.spotify.com/v1/tracks/22hPvVvql4476asJe0QTN7,https://api.spotify.com/v1/audio-analysis/22hPvVvql4476asJe0QTN7,64211,3
Last Month,1,50ETEW3b7J1uf0VRpoFlp5,0,2021,1,0.755,0.608,11,-11.743,1,0.259,0.166,0,0.145,0.691,95.069,audio_features,50ETEW3b7J1uf0VRpoFlp5,spotify:track:50ETEW3b7J1uf0VRpoFlp5,https://api.spotify.com/v1/tracks/50ETEW3b7J1uf0VRpoFlp5,https://api.spotify.com/v1/audio-analysis/50ETEW3b7J1uf0VRpoFlp5,144566,4
1st of the Month!,1,5dGOCxvd9KnGLiKW8h9QTY,0,2021,1,0.807,0.411,8,-14.164,1,0.19,0.816,0,0.2,0.908,148.015,audio_features,5dGOCxvd9KnGLiKW8h9QTY,spotify:track:5dGOCxvd9KnGLiKW8h9QTY,https://api.spotify.com/v1/tracks/5dGOCxvd9KnGLiKW8h9QTY,https://api.spotify.com/v1/audio-analysis/5dGOCxvd9KnGLiKW8h9QTY,117391,4
2 Months 'Til 18,1,2wQNGlvWXwBz4QQWXmyotr,0,2021,0,0.215,0.793,2,-5.706,1,0.0688,1.12e-05,0,0.165,0.256,139.98,audio_features,2wQNGlvWXwBz4QQWXmyotr,spotify:track:2wQNGlvWXwBz4QQWXmyotr,https://api.spotify.com/v1/tracks/2wQNGlvWXwBz4QQWXmyotr,https://api.spotify.com/v1/audio-analysis/2wQNGlvWXwBz4QQWXmyotr,256860,5
1st Of Da Month,1,20lpPBM7AjYe6X4Blwt4C9,0,2021,1,0.853,0.47,11,-8.7,1,0.359,0.00817,0,0.316,0.634,123.006,audio_features,20lpPBM7AjYe6X4Blwt4C9,spotify:track:20lpPBM7AjYe6X4Blwt4C9,https://api.spotify.com/v1/tracks/20lpPBM7AjYe6X4Blwt4C9,https://api.spotify.com/v1/audio-analysis/20lpPBM7AjYe6X4Blwt4C9,101799,4
I'll get 18 next month,1,7FpMNXY5KWJm0oQiW5vEHt,0,2021,0,0.706,0.436,9,-11.617,0,0.0339,0.601,0.00139,0.0972,0.38,145.994,audio_features,7FpMNXY5KWJm0oQiW5vEHt,spotify:track:7FpMNXY5KWJm0oQiW5vEHt,https://api.spotify.com/v1/tracks/7FpMNXY5KWJm0oQiW5vEHt,https://api.spotify.com/v1/audio-analysis/7FpMNXY5KWJm0oQiW5vEHt,210411,4
12 Months of Brandon,1,62kl7rsrbAGwGorMKYY8Qk,0,2021,0,0.852,0.487,6,-6.725,0,0.29,0.215,0,0.128,0.659,113.982,audio_features,62kl7rsrbAGwGorMKYY8Qk,spotify:track:62kl7rsrbAGwGorMKYY8Qk,https://api.spotify.com/v1/tracks/62kl7rsrbAGwGorMKYY8Qk,https://api.spotify.com/v1/audio-analysis/62kl7rsrbAGwGorMKYY8Qk,293593,4
Months - Original Mix,1,3QvrYBSgxDSqvIhYkgw7Df,0,2021,0,0.631,0.806,7,-6.843,1,0.0709,0.00856,0.00104,0.0958,0.293,128.037,audio_features,3QvrYBSgxDSqvIhYkgw7Df,spotify:track:3QvrYBSgxDSqvIhYkgw7Df,https://api.spotify.com/v1/tracks/3QvrYBSgxDSqvIhYkgw7Df,https://api.spotify.com/v1/audio-analysis/3QvrYBSgxDSqvIhYkgw7Df,278354,4
"here's to more months, friend",1,2CGHW2WkrDXndpbLOoGOi4,0,2021,0,0.692,0.449,1,-13.165,1,0.0364,0.0121,0.961,0.129,0.0866,97.008,audio_features,2CGHW2WkrDXndpbLOoGOi4,spotify:track:2CGHW2WkrDXndpbLOoGOi4,https://api.spotify.com/v1/tracks/2CGHW2WkrDXndpbLOoGOi4,https://api.spotify.com/v1/audio-analysis/2CGHW2WkrDXndpbLOoGOi4,338428,4
4 Months,1,7B2oynivd5ZNeqiLVrPQX6,0,2021,0,0.739,0.74,8,-11.177,0,0.0475,0.0721,0.914,0.0857,0.156,108.993,audio_features,7B2oynivd5ZNeqiLVrPQX6,spotify:track:7B2oynivd5ZNeqiLVrPQX6,https://api.spotify.com/v1/tracks/7B2oynivd5ZNeqiLVrPQX6,https://api.spotify.com/v1/audio-analysis/7B2oynivd5ZNeqiLVrPQX6,431560,4
Runnin' (10 Months),1,6PJq0t0f7iBr0zqiXczcsZ,0,2021,1,0.824,0.183,10,-10.567,1,0.535,0.00984,1.84e-06,0.119,0.0371,151.982,audio_features,6PJq0t0f7iBr0zqiXczcsZ,spotify:track:6PJq0t0f7iBr0zqiXczcsZ,https://api.spotify.com/v1/tracks/6PJq0t0f7iBr0zqiXczcsZ,https://api.spotify.com/v1/audio-analysis/6PJq0t0f7iBr0zqiXczcsZ,189473,4
1st Of The Month,1,0zlBbYz6vRnzmpJZ1OIOsZ,0,2021,1,0.853,0.575,1,-9.831,0,0.359,0.204,0,0.118,0.391,139.941,audio_features,0zlBbYz6vRnzmpJZ1OIOsZ,spotify:track:0zlBbYz6vRnzmpJZ1OIOsZ,https://api.spotify.com/v1/tracks/0zlBbYz6vRnzmpJZ1OIOsZ,https://api.spotify.com/v1/audio-analysis/0zlBbYz6vRnzmpJZ1OIOsZ,152948,4
New Month,3,0c6mhBuzEPsGNmBg6WK1rB,0,2021,1,0.472,0.496,4,-14.862,0,0.424,0.265,1.55e-05,0.0655,0.503,60.709,audio_features,0c6mhBuzEPsGNmBg6WK1rB,spotify:track:0c6mhBuzEPsGNmBg6WK1rB,https://api.spotify.com/v1/tracks/0c6mhBuzEPsGNmBg6WK1rB,https://api.spotify.com/v1/audio-analysis/0c6mhBuzEPsGNmBg6WK1rB,279891,3
13 Months Later,1,3CF6Mgm9i7tUZcT8har4Ck,0,2021,1,0.657,0.722,8,-6.856,1,0.512,0.00352,0,0.179,0.519,123.927,audio_features,3CF6Mgm9i7tUZcT8har4Ck,spotify:track:3CF6Mgm9i7tUZcT8har4Ck,https://api.spotify.com/v1/tracks/3CF6Mgm9i7tUZcT8har4Ck,https://api.spotify.com/v1/audio-analysis/3CF6Mgm9i7tUZcT8har4Ck,111308,5
10 months later,1,7oj89YMoJOS4lLA5rgq33a,0,2021,1,0.781,0.442,1,-10.896,1,0.367,0.584,2.48e-05,0.14,0.716,84.001,audio_features,7oj89YMoJOS4lLA5rgq33a,spotify:track:7oj89YMoJOS4lLA5rgq33a,https://api.spotify.com/v1/tracks/7oj89YMoJOS4lLA5rgq33a,https://api.spotify.com/v1/audio-analysis/7oj89YMoJOS4lLA5rgq33a,94552,4
THE MONTHS OF A YEAR (Korean Ver.),1,3CyWl2S8lq08lac2uO4T9l,0,2021,0,0.687,0.537,0,-7.184,1,0.0542,0.421,0,0.174,0.589,132.149,audio_features,3CyWl2S8lq08lac2uO4T9l,spotify:track:3CyWl2S8lq08lac2uO4T9l,https://api.spotify.com/v1/tracks/3CyWl2S8lq08lac2uO4T9l,https://api.spotify.com/v1/audio-analysis/3CyWl2S8lq08lac2uO4T9l,109509,4
A Month of Sundays,1,7i5uYUEvTjWdfy0LqQl9cH,0,2021,0,0.389,0.725,6,-11.065,0,0.049,0.665,0.935,0.463,0.109,120.001,audio_features,7i5uYUEvTjWdfy0LqQl9cH,spotify:track:7i5uYUEvTjWdfy0LqQl9cH,https://api.spotify.com/v1/tracks/7i5uYUEvTjWdfy0LqQl9cH,https://api.spotify.com/v1/audio-analysis/7i5uYUEvTjWdfy0LqQl9cH,405000,3
Moon Sidereal Month 227.43 Hz Ais,3,1rvInEYe7wQ1MRAzqAZYuc,0,2021,0,,,,,,,,,,,,,None,,,,,
Moon Synodic Month 210.41Hz Gis,3,0UGTQHIXxeUbV2qQd9mQEn,0,2021,0,,,,,,,,,,,,,None,,,,,
10Months,1,766JHWPYhexGBHDwfisRe2,0,2021,1,0.696,0.349,2,-15.789,1,0.405,0.0747,0,0.123,0.176,158.994,audio_features,766JHWPYhexGBHDwfisRe2,spotify:track:766JHWPYhexGBHDwfisRe2,https://api.spotify.com/v1/tracks/766JHWPYhexGBHDwfisRe2,https://api.spotify.com/v1/audio-analysis/766JHWPYhexGBHDwfisRe2,128052,4
